galaxy,radius,mu,kill,error
UGC06973,35.75,17.765,1,0.008
UGC06973,39.33,18.278,1,0.007
UGC06973,43.26,18.666,1,0.008
UGC06973,47.59,19.001,1,0.008
UGC06973,52.35,19.315,1,0.009
UGC06973,57.58,19.656,1,0.013
UGC06973,63.34,20.147,1,0.018
UGC06973,69.68,20.754,1,0.029
UGC06973,76.64,21.475,1,0.053
UGC06973,84.31,21.922,1,0.079
UGC06973,92.74,22.357,1,0.114
UGC06973,102.01,22.840,1,0.169
UGC06973,112.21,23.257,1,0.241
UGC06973,123.43,23.643,1,0.333
NGC3198,0.65,14.171,1,0.002
NGC3198,0.72,14.198,1,0.002
NGC3198,0.79,14.229,1,0.002
NGC3198,0.87,14.266,1,0.002
NGC3198,0.96,14.308,1,0.002
NGC3198,1.05,14.358,1,0.003
NGC3198,1.16,14.416,1,0.003
NGC3198,1.27,14.487,1,0.003
NGC3198,1.40,14.577,1,0.004
NGC3198,1.54,14.674,1,0.003
NGC3198,1.69,14.787,1,0.003
NGC3198,1.86,14.906,1,0.004
NGC3198,2.05,15.034,1,0.005
NGC3198,2.25,15.170,1,0.006
NGC3198,2.48,15.327,1,0.007
NGC3198,2.73,15.491,1,0.007
NGC3198,3.00,15.634,1,0.006
NGC3198,3.30,15.779,1,0.004
NGC3198,3.63,15.909,1,0.004
NGC3198,3.99,16.038,1,0.003
NGC3198,4.39,16.153,1,0.002
NGC3198,4.83,16.260,1,0.002
NGC3198,5.31,16.368,1,0.002
NGC3198,5.85,16.462,1,0.002
NGC3198,6.43,16.552,1,0.001
NGC3198,7.07,16.632,1,0.002
NGC3198,7.78,16.714,1,0.002
NGC3198,8.56,16.801,1,0.002
NGC3198,9.42,16.894,1,0.002
NGC3198,10.36,16.999,1,0.002
NGC3198,11.39,17.090,1,0.002
NGC3198,12.53,17.181,1,0.004
NGC3198,13.78,17.271,1,0.003
NGC3198,15.16,17.340,1,0.004
NGC3198,16.68,17.428,1,0.005
NGC3198,18.35,17.508,1,0.007
NGC3198,20.18,17.591,1,0.008
NGC3198,22.20,17.687,1,0.009
NGC3198,24.42,17.779,1,0.011
NGC3198,26.86,17.818,1,0.011
NGC3198,29.55,17.867,1,0.012
NGC3198,32.50,17.929,1,0.011
NGC3198,35.75,17.975,1,0.009
NGC3198,39.33,18.099,1,0.007
NGC3198,43.26,18.083,1,0.008
NGC3198,47.59,18.042,1,0.012
NGC3198,52.35,18.037,1,0.012
NGC3198,57.58,18.108,1,0.013
NGC3198,63.34,18.224,1,0.012
NGC3198,69.68,18.345,1,0.017
NGC3198,76.64,18.481,1,0.017
NGC3198,84.31,18.649,1,0.017
NGC3198,92.74,18.870,1,0.018
NGC3198,102.01,19.299,1,0.017
NGC3198,112.21,19.604,1,0.020
NGC3198,123.43,19.884,1,0.021
NGC3198,135.78,20.088,1,0.024
NGC3198,149.36,20.264,1,0.025
NGC3198,164.29,20.518,1,0.028
NGC3198,180.72,20.884,1,0.042
NGC3198,198.79,21.431,1,0.058
NGC3198,218.67,22.137,1,0.104
NGC3198,240.54,22.665,1,0.166
NGC3198,264.59,22.818,1,0.188
NGC3198,291.05,23.275,1,0.273
NGC3198,320.16,23.900,1,0.445
NGC3198,#352.17,23.956,1,0.470
NGC3198,#387.39,25.353,1,1.164
UGC02916,0.65,14.589,1,0.003
UGC02916,0.72,14.617,1,0.003
UGC02916,0.79,14.654,1,0.004
UGC02916,0.87,14.692,1,0.004
UGC02916,0.96,14.730,1,0.004
UGC02916,1.05,14.761,1,0.005
UGC02916,1.16,14.789,1,0.006
UGC02916,1.27,14.819,1,0.006
UGC02916,1.40,14.854,1,0.006
UGC02916,1.54,14.924,1,0.006
UGC02916,1.69,15.020,1,0.008
UGC02916,1.86,15.147,1,0.011
UGC02916,2.05,15.241,1,0.012
UGC02916,2.25,15.319,1,0.012
UGC02916,2.48,15.374,1,0.010
UGC02916,2.73,15.439,1,0.008
UGC02916,3.00,15.508,1,0.007
UGC02916,3.30,15.600,1,0.007
UGC02916,3.63,15.685,1,0.008
UGC02916,3.99,15.771,1,0.007
UGC02916,4.39,15.877,1,0.007
UGC02916,4.83,15.971,1,0.006
UGC02916,5.31,16.062,1,0.006
UGC02916,5.85,16.235,1,0.008
UGC02916,6.43,16.415,1,0.007
UGC02916,7.07,16.616,1,0.008
UGC02916,7.78,16.929,1,0.007
UGC02916,8.56,17.216,1,0.007
UGC02916,9.42,17.382,1,0.008
UGC02916,10.36,17.616,1,0.006
UGC02916,11.39,17.858,1,0.008
UGC02916,12.53,18.137,1,0.009
UGC02916,13.78,18.427,1,0.011
UGC02916,15.16,18.641,1,0.013
UGC02916,16.68,18.942,1,0.015
UGC02916,18.35,19.080,1,0.018
UGC02916,20.18,19.140,1,0.018
UGC02916,22.20,19.266,1,0.015
UGC02916,24.42,19.723,0,0.027
UGC02916,26.86,20.385,0,0.041
UGC02916,29.55,20.491,0,0.040
UGC02916,32.50,21.109,0,0.064
UGC02916,35.75,21.675,0,0.123
UGC02916,39.33,24.049,0,0.570
UGC02916,63.34,22.429,0,0.147
UGC02916,69.68,21.495,0,0.061
UGC02916,84.31,20.230,0,0.018
UGC02916,92.74,20.144,0,0.017
NGC1003,0.63,16.635,1,0.001
NGC1003,0.70,16.657,1,0.001
NGC1003,0.76,16.673,1,0.001
NGC1003,0.84,16.690,1,0.001
NGC1003,0.93,16.711,1,0.001
NGC1003,1.02,16.732,1,0.002
NGC1003,1.12,16.758,1,0.002
NGC1003,1.23,16.786,1,0.002
NGC1003,1.35,16.819,1,0.002
NGC1003,1.49,16.854,1,0.002
NGC1003,1.64,16.892,1,0.002
NGC1003,1.80,16.923,1,0.002
NGC1003,1.98,16.955,1,0.002
NGC1003,2.18,16.983,1,0.002
NGC1003,2.40,17.011,1,0.002
NGC1003,2.64,17.037,1,0.002
NGC1003,2.90,17.062,1,0.002
NGC1003,3.19,17.088,1,0.002
NGC1003,3.51,17.114,1,0.002
NGC1003,3.87,17.136,1,0.002
NGC1003,4.25,17.155,1,0.002
NGC1003,4.68,17.173,1,0.002
NGC1003,5.14,17.192,1,0.002
NGC1003,5.66,17.215,1,0.002
NGC1003,6.22,17.238,1,0.002
NGC1003,6.85,17.258,1,0.002
NGC1003,7.53,17.277,1,0.003
NGC1003,8.29,17.298,1,0.003
NGC1003,9.11,17.315,1,0.003
NGC1003,10.03,17.346,1,0.003
NGC1003,11.03,17.371,1,0.003
NGC1003,12.13,17.386,1,0.005
NGC1003,13.34,17.449,1,0.010
NGC1003,14.68,17.534,1,0.009
NGC1003,16.15,17.608,1,0.009
NGC1003,17.76,17.664,1,0.009
NGC1003,19.54,17.698,1,0.010
NGC1003,21.49,17.786,1,0.010
NGC1003,23.64,17.975,1,0.012
NGC1003,26.00,18.106,1,0.012
NGC1003,28.60,18.235,1,0.011
NGC1003,31.46,18.309,1,0.012
NGC1003,34.61,18.359,1,0.016
NGC1003,38.07,18.409,1,0.016
NGC1003,41.88,18.472,1,0.015
NGC1003,46.07,18.579,1,0.015
NGC1003,50.67,18.824,1,0.015
NGC1003,55.74,19.030,1,0.016
NGC1003,61.31,19.090,1,0.025
NGC1003,67.45,19.295,1,0.023
NGC1003,74.19,19.498,1,0.020
NGC1003,81.61,19.762,1,0.019
NGC1003,89.77,20.027,1,0.030
NGC1003,98.75,20.707,1,0.035
NGC1003,108.62,21.110,1,0.050
NGC1003,119.48,21.417,1,0.064
NGC1003,131.43,21.844,1,0.089
NGC1003,144.58,22.271,1,0.126
NGC1003,159.03,22.770,1,0.192
NGC1003,174.94,23.561,1,0.364
NGC1003,192.43,24.851,0,0.903
NGC2683,0.65,13.157,1,0.002
NGC2683,0.72,13.177,1,0.002
NGC2683,0.79,13.205,1,0.001
NGC2683,0.87,13.233,1,0.002
NGC2683,0.96,13.264,1,0.002
NGC2683,1.05,13.301,1,0.003
NGC2683,1.16,13.344,1,0.003
NGC2683,1.27,13.379,1,0.003
NGC2683,1.40,13.424,1,0.003
NGC2683,1.54,13.481,1,0.003
NGC2683,1.69,13.550,1,0.003
NGC2683,1.86,13.645,1,0.004
NGC2683,2.05,13.732,1,0.005
NGC2683,2.25,13.811,1,0.005
NGC2683,2.48,13.894,1,0.006
NGC2683,2.73,13.979,1,0.006
NGC2683,3.00,14.068,1,0.004
NGC2683,3.30,14.162,1,0.003
NGC2683,3.63,14.251,1,0.003
NGC2683,3.99,14.332,1,0.003
NGC2683,4.39,14.408,1,0.003
NGC2683,4.83,14.496,1,0.002
NGC2683,5.31,14.566,1,0.002
NGC2683,5.85,14.642,1,0.001
NGC2683,6.43,14.721,1,0.002
NGC2683,7.07,14.787,1,0.001
NGC2683,7.78,14.860,1,0.002
NGC2683,8.56,14.927,1,0.002
NGC2683,9.42,14.991,1,0.001
NGC2683,10.36,15.058,1,0.001
NGC2683,11.39,15.128,1,0.001
NGC2683,12.53,15.184,1,0.002
NGC2683,13.78,15.244,1,0.003
NGC2683,15.16,15.319,1,0.003
NGC2683,16.68,15.387,1,0.003
NGC2683,18.35,15.440,1,0.003
NGC2683,20.18,15.492,1,0.003
NGC2683,22.20,15.538,1,0.003
NGC2683,24.42,15.579,1,0.004
NGC2683,26.86,15.633,1,0.004
NGC2683,29.55,15.676,1,0.004
NGC2683,32.50,15.723,1,0.006
NGC2683,35.75,15.761,1,0.008
NGC2683,39.33,15.798,1,0.010
NGC2683,43.26,15.828,1,0.012
NGC2683,47.59,15.852,1,0.012
NGC2683,52.35,15.932,1,0.013
NGC2683,57.58,16.037,1,0.014
NGC2683,63.34,16.222,1,0.018
NGC2683,69.68,16.340,1,0.019
NGC2683,76.64,16.541,1,0.024
NGC2683,84.31,16.752,1,0.030
NGC2683,92.74,16.971,1,0.035
NGC2683,102.01,17.255,1,0.043
NGC2683,112.21,17.616,1,0.053
NGC2683,123.43,17.933,1,0.053
NGC2683,135.78,18.281,1,0.056
NGC2683,149.36,18.597,1,0.020
NGC2683,164.29,18.800,1,0.019
NGC2683,180.72,18.936,1,0.021
NGC2683,198.79,19.140,1,0.027
NGC2683,218.67,19.530,1,0.037
NGC2683,240.54,20.230,1,0.042
NGC2683,264.59,21.197,1,0.069
NGC2683,291.05,21.971,1,0.124
NGC2683,320.16,24.272,0,0.734
NGC2683,352.17,20.955,0,0.048
NGC2683,426.13,25.358,0,1.394
NGC2683,515.62,22.963,0,1.357
NGC3953,0.65,13.551,1,0.002
NGC3953,0.72,13.565,1,0.002
NGC3953,0.79,13.584,1,0.002
NGC3953,0.87,13.607,1,0.002
NGC3953,0.96,13.633,1,0.002
NGC3953,1.05,13.666,1,0.002
NGC3953,1.16,13.702,1,0.002
NGC3953,1.27,13.744,1,0.002
NGC3953,1.40,13.792,1,0.002
NGC3953,1.54,13.848,1,0.003
NGC3953,1.69,13.907,1,0.003
NGC3953,1.86,13.977,1,0.003
NGC3953,2.05,14.048,1,0.002
NGC3953,2.25,14.129,1,0.003
NGC3953,2.48,14.209,1,0.003
NGC3953,2.73,14.301,1,0.003
NGC3953,3.00,14.402,1,0.004
NGC3953,3.30,14.516,1,0.004
NGC3953,3.63,14.632,1,0.004
NGC3953,3.99,14.750,1,0.004
NGC3953,4.39,14.878,1,0.005
NGC3953,4.83,15.010,1,0.004
NGC3953,5.31,15.120,1,0.003
NGC3953,5.85,15.227,1,0.003
NGC3953,6.43,15.335,1,0.003
NGC3953,7.07,15.442,1,0.003
NGC3953,7.78,15.551,1,0.003
NGC3953,8.56,15.668,1,0.003
NGC3953,9.42,15.783,1,0.004
NGC3953,10.36,15.925,1,0.005
NGC3953,11.39,16.012,1,0.005
NGC3953,12.53,16.103,1,0.006
NGC3953,13.78,16.189,1,0.006
NGC3953,15.16,16.373,1,0.007
NGC3953,16.68,16.469,1,0.009
NGC3953,18.35,16.550,1,0.010
NGC3953,20.18,16.636,1,0.013
NGC3953,22.20,16.661,1,0.015
NGC3953,24.42,16.714,1,0.015
NGC3953,26.86,16.776,1,0.014
NGC3953,29.55,16.969,1,0.013
NGC3953,32.50,17.132,1,0.013
NGC3953,35.75,17.262,1,0.014
NGC3953,39.33,17.364,1,0.015
NGC3953,43.26,17.392,1,0.013
NGC3953,47.59,17.478,1,0.015
NGC3953,52.35,17.543,1,0.016
NGC3953,57.58,17.706,1,0.016
NGC3953,63.34,17.834,1,0.018
NGC3953,69.68,17.919,1,0.019
NGC3953,76.64,18.004,1,0.020
NGC3953,84.31,18.115,1,0.022
NGC3953,92.74,18.270,1,0.024
NGC3953,102.01,18.539,1,0.033
NGC3953,112.21,18.738,1,0.040
NGC3953,123.43,19.041,1,0.048
NGC3953,135.78,19.496,1,0.069
NGC3953,149.36,19.851,1,0.092
NGC3953,164.29,20.494,1,0.159
NGC3953,180.72,21.230,1,0.293
NGC3953,198.79,21.452,1,0.346
NGC3953,218.67,22.473,1,0.739
NGC3953,240.54,23.392,1,1.277
NGC6195,0.63,14.820,1,0.002
NGC6195,0.70,14.839,1,0.002
NGC6195,0.76,14.864,1,0.002
NGC6195,0.84,14.896,1,0.002
NGC6195,0.93,14.934,1,0.002
NGC6195,1.02,14.983,1,0.002
NGC6195,1.12,15.043,1,0.003
NGC6195,1.23,15.120,1,0.004
NGC6195,1.35,15.206,1,0.004
NGC6195,1.49,15.309,1,0.005
NGC6195,1.64,15.414,1,0.004
NGC6195,1.80,15.519,1,0.004
NGC6195,1.98,15.631,1,0.005
NGC6195,2.18,15.734,1,0.005
NGC6195,2.40,15.828,1,0.006
NGC6195,2.64,15.957,1,0.006
NGC6195,2.90,16.101,1,0.005
NGC6195,3.19,16.227,1,0.005
NGC6195,3.51,16.332,1,0.005
NGC6195,3.87,16.438,1,0.005
NGC6195,4.25,16.539,1,0.004
NGC6195,4.68,16.637,1,0.004
NGC6195,5.14,16.749,1,0.004
NGC6195,5.66,16.868,1,0.004
NGC6195,6.22,16.989,1,0.004
NGC6195,6.85,17.126,1,0.003
NGC6195,7.53,17.238,1,0.002
NGC6195,8.29,17.344,1,0.002
NGC6195,9.11,17.461,1,0.003
NGC6195,10.03,17.600,1,0.003
NGC6195,11.03,17.769,1,0.003
NGC6195,12.13,17.928,1,0.007
NGC6195,13.34,18.151,1,0.010
NGC6195,14.68,18.268,1,0.011
NGC6195,16.15,18.384,1,0.011
NGC6195,17.76,18.572,1,0.011
NGC6195,19.54,18.720,1,0.008
NGC6195,21.49,18.781,1,0.014
NGC6195,23.64,18.885,1,0.014
NGC6195,26.00,19.129,1,0.015
NGC6195,28.60,19.309,1,0.013
NGC6195,31.46,19.574,1,0.010
NGC6195,34.61,19.991,1,0.013
NGC6195,38.07,20.536,1,0.022
NGC6195,41.88,21.034,1,0.020
NGC6195,46.07,21.551,1,0.028
NGC6195,50.67,21.832,1,0.035
NGC6195,55.74,22.019,1,0.042
NGC6195,61.31,22.205,1,0.049
NGC6195,67.45,22.285,1,0.053
NGC6195,74.19,22.629,1,0.070
NGC6195,81.61,23.024,1,0.098
NGC6195,89.77,23.437,1,0.139
NGC6195,98.75,23.687,1,0.175
NGC6195,108.62,24.565,1,0.350
NGC6195,119.48,25.303,1,0.606
NGC6195,131.43,25.071,1,0.515
UGC03205,0.65,14.912,1,0.002
UGC03205,0.72,14.930,1,0.002
UGC03205,0.79,14.953,1,0.002
UGC03205,0.87,14.981,1,0.002
UGC03205,0.96,15.012,1,0.002
UGC03205,1.05,15.049,1,0.002
UGC03205,1.16,15.090,1,0.002
UGC03205,1.27,15.136,1,0.003
UGC03205,1.40,15.183,1,0.003
UGC03205,1.54,15.235,1,0.003
UGC03205,1.69,15.296,1,0.003
UGC03205,1.86,15.372,1,0.003
UGC03205,2.05,15.459,1,0.003
UGC03205,2.25,15.566,1,0.004
UGC03205,2.48,15.671,1,0.003
UGC03205,2.73,15.769,1,0.003
UGC03205,3.00,15.867,1,0.004
UGC03205,3.30,15.955,1,0.004
UGC03205,3.63,16.045,1,0.004
UGC03205,3.99,16.140,1,0.004
UGC03205,4.39,16.232,1,0.005
UGC03205,4.83,16.321,1,0.005
UGC03205,5.31,16.398,1,0.006
UGC03205,5.85,16.475,1,0.006
UGC03205,6.43,16.557,1,0.007
UGC03205,7.07,16.662,1,0.007
UGC03205,7.78,16.777,1,0.007
UGC03205,8.56,16.903,1,0.007
UGC03205,9.42,17.019,1,0.006
UGC03205,10.36,17.109,1,0.005
UGC03205,11.39,17.184,1,0.005
UGC03205,12.53,17.234,1,0.005
UGC03205,13.78,17.259,1,0.006
UGC03205,15.16,17.285,1,0.006
UGC03205,16.68,17.290,1,0.006
UGC03205,18.35,17.381,1,0.007
UGC03205,20.18,17.523,1,0.007
UGC03205,22.20,17.617,1,0.007
UGC03205,24.42,17.754,1,0.009
UGC03205,26.86,17.968,1,0.010
UGC03205,29.55,18.227,1,0.011
UGC03205,32.50,18.488,1,0.014
UGC03205,35.75,18.789,1,0.018
UGC03205,39.33,19.131,1,0.024
UGC03205,43.26,19.520,1,0.033
UGC03205,47.59,19.913,1,0.047
UGC03205,52.35,20.289,1,0.066
UGC03205,57.58,20.727,1,0.097
UGC03205,63.34,21.040,1,0.127
UGC03205,69.68,21.384,1,0.172
UGC03205,76.64,21.956,1,0.274
UGC03205,84.31,22.436,1,0.400
UGC03205,92.74,23.314,1,0.753
UGC03205,102.01,23.594,0,0.902
UGC03205,112.21,23.963,0,1.125
UGC03205,123.43,23.705,0,0.966
UGC03205,135.78,23.784,0,1.013
UGC03205,149.36,24.160,0,1.257
UGC03205,164.29,23.668,0,0.945
UGC03205,180.72,24.632,0,1.601
UGC03205,198.79,24.697,0,1.652
UGC03205,240.54,24.907,0,1.822
UGC03205,264.59,23.732,0,0.987
UGC03205,291.05,20.864,0,0.108
NGC1167,0.63,13.967,1,0.001
NGC1167,0.70,13.992,1,0.001
NGC1167,0.76,14.017,1,0.001
NGC1167,0.84,14.047,1,0.001
NGC1167,0.93,14.084,1,0.001
NGC1167,1.02,14.126,1,0.001
NGC1167,1.12,14.178,1,0.002
NGC1167,1.23,14.238,1,0.002
NGC1167,1.35,14.303,1,0.002
NGC1167,1.49,14.376,1,0.002
NGC1167,1.64,14.470,1,0.002
NGC1167,1.80,14.570,1,0.002
NGC1167,1.98,14.669,1,0.003
NGC1167,2.18,14.764,1,0.003
NGC1167,2.40,14.895,1,0.004
NGC1167,2.64,15.032,1,0.004
NGC1167,2.90,15.160,1,0.004
NGC1167,3.19,15.288,1,0.004
NGC1167,3.51,15.402,1,0.003
NGC1167,3.87,15.541,1,0.003
NGC1167,4.25,15.673,1,0.002
NGC1167,4.68,15.794,1,0.003
NGC1167,5.14,15.923,1,0.002
NGC1167,5.66,16.055,1,0.002
NGC1167,6.22,16.190,1,0.002
NGC1167,6.85,16.321,1,0.001
NGC1167,7.53,16.457,1,0.001
NGC1167,8.29,16.591,1,0.001
NGC1167,9.11,16.731,1,0.001
NGC1167,10.03,16.869,1,0.001
NGC1167,11.03,17.004,1,0.001
NGC1167,12.13,17.147,1,0.002
NGC1167,13.34,17.297,1,0.002
NGC1167,14.68,17.452,1,0.002
NGC1167,16.15,17.598,1,0.002
NGC1167,17.76,17.736,1,0.002
NGC1167,19.54,17.850,1,0.003
NGC1167,21.49,17.982,1,0.003
NGC1167,23.64,18.119,1,0.003
NGC1167,26.00,18.241,1,0.004
NGC1167,28.60,18.346,1,0.004
NGC1167,31.46,18.534,1,0.005
NGC1167,34.61,18.766,1,0.006
NGC1167,38.07,19.014,1,0.007
NGC1167,41.88,19.184,1,0.008
NGC1167,46.07,19.355,1,0.010
NGC1167,50.67,19.568,1,0.011
NGC1167,55.74,19.753,1,0.014
NGC1167,61.31,19.992,1,0.017
NGC1167,67.45,20.237,1,0.022
NGC1167,74.19,20.573,1,0.028
NGC1167,81.61,20.952,1,0.039
NGC1167,89.77,21.364,1,0.056
NGC1167,98.75,21.849,1,0.086
NGC1167,108.62,22.341,1,0.132
NGC1167,119.48,22.878,1,0.210
NGC1167,131.43,23.516,1,0.352
NGC1167,144.58,24.997,1,0.994
UGC07261,0.65,18.066,1,0.003
UGC07261,0.72,18.067,1,0.003
UGC07261,0.79,18.071,1,0.003
UGC07261,0.87,18.074,1,0.003
UGC07261,0.96,18.078,1,0.003
UGC07261,1.05,18.085,1,0.003
UGC07261,1.16,18.097,1,0.003
UGC07261,1.27,18.112,1,0.003
UGC07261,1.40,18.125,1,0.003
UGC07261,1.54,18.140,1,0.003
UGC07261,1.69,18.155,1,0.003
UGC07261,1.86,18.162,1,0.003
UGC07261,2.05,18.170,1,0.004
UGC07261,2.25,18.202,1,0.004
UGC07261,2.48,18.211,1,0.005
UGC07261,2.73,18.218,1,0.005
UGC07261,3.00,18.232,1,0.005
UGC07261,3.30,18.245,1,0.006
UGC07261,3.63,18.250,1,0.006
UGC07261,3.99,18.295,1,0.006
UGC07261,4.39,18.346,1,0.008
UGC07261,4.83,18.376,1,0.009
UGC07261,5.31,18.396,1,0.009
UGC07261,5.85,18.408,1,0.009
UGC07261,6.43,18.418,1,0.009
UGC07261,7.07,18.418,1,0.009
UGC07261,7.78,18.432,1,0.009
UGC07261,8.56,18.429,1,0.009
UGC07261,9.42,18.464,1,0.008
UGC07261,10.36,18.489,1,0.009
UGC07261,11.39,18.526,1,0.009
UGC07261,12.53,18.533,1,0.010
UGC07261,13.78,18.558,1,0.010
UGC07261,15.16,18.567,1,0.011
UGC07261,16.68,18.566,1,0.012
UGC07261,18.35,18.565,1,0.014
UGC07261,20.18,18.593,1,0.017
UGC07261,22.20,18.599,1,0.020
UGC07261,24.42,18.756,1,0.045
UGC07261,26.86,19.045,1,0.042
UGC07261,29.55,19.329,1,0.053
UGC07261,32.50,19.622,1,0.058
UGC07261,35.75,19.830,1,0.059
UGC07261,39.33,19.966,1,0.052
UGC07261,43.26,20.170,1,0.042
UGC07261,47.59,20.472,1,0.048
UGC07261,52.35,20.845,1,0.048
UGC07261,57.58,21.143,1,0.062
UGC07261,63.34,21.771,1,0.113
UGC07261,69.68,22.657,1,0.202
UGC07261,76.64,23.091,1,0.307
UGC07261,84.31,24.434,1,0.718
UGC07261,102.01,25.961,0,1.775
NGC2903,0.65,12.960,1,0.001
NGC2903,0.72,13.000,1,0.001
NGC2903,0.79,13.006,1,0.001
NGC2903,0.87,13.015,1,0.001
NGC2903,0.96,13.025,1,0.001
NGC2903,1.05,13.036,1,0.002
NGC2903,1.16,13.051,1,0.002
NGC2903,1.27,13.066,1,0.002
NGC2903,1.40,13.083,1,0.002
NGC2903,1.54,13.105,1,0.003
NGC2903,1.69,13.131,1,0.003
NGC2903,1.86,13.162,1,0.004
NGC2903,2.05,13.192,1,0.005
NGC2903,2.25,13.209,1,0.005
NGC2903,2.48,13.229,1,0.006
NGC2903,2.73,13.242,1,0.006
NGC2903,3.00,13.252,1,0.006
NGC2903,3.30,13.259,1,0.007
NGC2903,3.63,13.284,1,0.006
NGC2903,3.99,13.337,1,0.007
NGC2903,4.39,13.378,1,0.007
NGC2903,4.83,13.420,1,0.009
NGC2903,5.31,13.477,1,0.010
NGC2903,5.85,13.562,1,0.009
NGC2903,6.43,13.775,1,0.009
NGC2903,7.07,14.050,1,0.008
NGC2903,7.78,14.315,1,0.008
NGC2903,8.56,14.539,1,0.007
NGC2903,9.42,14.725,1,0.006
NGC2903,10.36,14.933,1,0.005
NGC2903,11.39,15.116,1,0.004
NGC2903,12.53,15.218,1,0.012
NGC2903,13.78,15.406,1,0.016
NGC2903,15.16,15.561,1,0.006
NGC2903,16.68,15.651,1,0.004
NGC2903,18.35,15.756,1,0.004
NGC2903,20.18,15.838,1,0.004
NGC2903,22.20,15.900,1,0.004
NGC2903,24.42,15.948,1,0.004
NGC2903,26.86,16.008,1,0.005
NGC2903,29.55,16.058,1,0.006
NGC2903,32.50,16.151,1,0.006
NGC2903,35.75,16.199,1,0.008
NGC2903,39.33,16.312,1,0.008
NGC2903,43.26,16.411,1,0.009
NGC2903,47.59,16.478,1,0.013
NGC2903,52.35,16.504,1,0.016
NGC2903,57.58,16.586,1,0.017
NGC2903,63.34,16.606,1,0.017
NGC2903,69.68,16.590,1,0.019
NGC2903,76.64,16.614,1,0.014
NGC2903,84.31,16.839,1,0.011
NGC2903,92.74,17.101,1,0.009
NGC2903,102.01,17.504,1,0.010
NGC2903,112.21,17.906,1,0.012
NGC2903,123.43,18.162,1,0.012
NGC2903,135.78,18.458,1,0.013
NGC2903,149.36,18.782,1,0.016
NGC2903,164.29,19.239,1,0.022
NGC2903,180.72,19.746,1,0.032
NGC2903,198.79,20.050,1,0.043
NGC2903,218.67,20.445,1,0.057
NGC2903,240.54,20.759,1,0.077
NGC2903,264.59,21.017,1,0.095
NGC2903,291.05,21.507,1,0.142
NGC2903,320.16,21.879,1,0.194
NGC2903,352.17,22.361,1,0.288
NGC2903,387.39,22.862,1,0.424
NGC2903,426.13,24.076,0,0.980
NGC2903,468.74,23.281,0,0.579
NGC2903,515.62,22.981,0,0.463
UGC06786,0.65,13.913,1,0.002
UGC06786,0.72,13.942,1,0.002
UGC06786,0.79,13.974,1,0.001
UGC06786,0.87,14.011,1,0.002
UGC06786,0.96,14.054,1,0.002
UGC06786,1.05,14.103,1,0.003
UGC06786,1.16,14.151,1,0.004
UGC06786,1.27,14.210,1,0.004
UGC06786,1.40,14.284,1,0.005
UGC06786,1.54,14.364,1,0.005
UGC06786,1.69,14.444,1,0.005
UGC06786,1.86,14.554,1,0.004
UGC06786,2.05,14.683,1,0.004
UGC06786,2.25,14.798,1,0.005
UGC06786,2.48,14.924,1,0.006
UGC06786,2.73,15.060,1,0.007
UGC06786,3.00,15.164,1,0.007
UGC06786,3.30,15.306,1,0.006
UGC06786,3.63,15.430,1,0.005
UGC06786,3.99,15.547,1,0.004
UGC06786,4.39,15.679,1,0.004
UGC06786,4.83,15.814,1,0.003
UGC06786,5.31,15.950,1,0.002
UGC06786,5.85,16.093,1,0.002
UGC06786,6.43,16.226,1,0.002
UGC06786,7.07,16.363,1,0.002
UGC06786,7.78,16.493,1,0.002
UGC06786,8.56,16.629,1,0.002
UGC06786,9.42,16.751,1,0.002
UGC06786,10.36,16.870,1,0.003
UGC06786,11.39,16.994,1,0.003
UGC06786,12.53,17.119,1,0.003
UGC06786,13.78,17.244,1,0.004
UGC06786,15.16,17.348,1,0.004
UGC06786,16.68,17.452,1,0.006
UGC06786,18.35,17.561,1,0.007
UGC06786,20.18,17.652,1,0.008
UGC06786,22.20,17.717,1,0.009
UGC06786,24.42,17.767,1,0.010
UGC06786,26.86,17.832,1,0.009
UGC06786,29.55,17.881,1,0.008
UGC06786,32.50,17.924,1,0.007
UGC06786,35.75,18.130,1,0.009
UGC06786,39.33,18.440,1,0.011
UGC06786,43.26,18.701,1,0.014
UGC06786,47.59,19.019,1,0.019
UGC06786,52.35,19.490,1,0.024
UGC06786,57.58,19.827,1,0.032
UGC06786,63.34,20.054,1,0.039
UGC06786,69.68,20.329,1,0.050
UGC06786,76.64,20.575,1,0.062
UGC06786,84.31,20.848,1,0.080
UGC06786,92.74,21.171,1,0.106
UGC06786,102.01,21.576,1,0.150
UGC06786,112.21,22.004,1,0.214
UGC06786,123.43,22.453,1,0.310
UGC06786,135.78,23.100,1,0.509
UGC06786,149.36,23.362,1,0.614
UGC06786,164.29,23.895,1,0.877
NGC4157,0.65,14.142,1,0.001
NGC4157,0.72,14.151,1,0.001
NGC4157,0.79,14.160,1,0.001
NGC4157,0.87,14.172,1,0.001
NGC4157,0.96,14.188,1,0.001
NGC4157,1.05,14.208,1,0.001
NGC4157,1.16,14.228,1,0.001
NGC4157,1.27,14.251,1,0.001
NGC4157,1.40,14.278,1,0.001
NGC4157,1.54,14.309,1,0.001
NGC4157,1.69,14.343,1,0.001
NGC4157,1.86,14.379,1,0.001
NGC4157,2.05,14.413,1,0.002
NGC4157,2.25,14.449,1,0.002
